1																																																																																	
1																																																																																	
1																																																																																	
Year	Mnth	Day	STATION	NAME	LATITUDE	LONGITUDE	ELEVATION	AWND	DAPR	FMTM	FRGB	FRGT	MDPR	MDSF	PGTM	Q	prcp(mm/day)	PSUN	SNOW	SNWD	TAVG	tmax(C)_daymet	tmin(C)_daymet	TOBS	TSUN	WDF1	WDF2	WDF5	WDFG	WDFM	WESD	WESF	WSF1	WSF2	WSF5	WSFG	WSFM	WT01	WT02	WT03	WT04	WT05	WT06	WT07	WT08	WT09	WT10	WT11	WT13	WT14	WT15	WT16	WT17	WT18	WT19	WT21	WT22	WV03	WV20	DAEV	DAWM	EVAP	MDEV	MDWM	MNPN	MXPN	WDMV	FRTH	GAHT	SN32	SX32	DASF	SN02	SX02	SN01	SN03	SX01	SX03	SN52	SX52	Occur
2000	5	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.84		1335				5140	1330		0		0	0	75	86	63				10	10			0			16.1	19.9																																														27226
2000	5	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.5		1626				4010	1502		0		0	0	72	86	57				30	10			0			14.1	17																																														27226
2000	5	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71		1559				3140	1604		0		0	0	73	87	59				190	190			0			15	17.9			1											1																																27226
2000	5	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.84		1525				2660	1234		0		0	0	75	85	65				160	130			0			17.9	23.9			1	1										1																																27226
2000	5	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.96		1358				2240	1213		0		0	0	79	88	70				190	160			0			19.9	23.9																																														27226
2000	5	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.26		1506				1820	1504		0		0	0	80	89	70				180	170			0			16.1	21			1											1																																27226
2000	5	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.38		1348				4060	1348		0.13		0	0	78	86	69				140	140			0			21.9	25.1			1											1			1																													27226
2000	5	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.93		1807				5970	1807		1.32		0	0	79	88	69				270	280			0			15	19.9			1		1									1			1																													27226
2000	5	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.37		1543				5960	1542		0		0	0	78	89	67				270	280			0			14.1	17			1											1																																27226
2000	5	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.4		1537				3270	1438		0		0	0	81	90	71				210	210			0			21.9	23.9			1											1																																27226
2000	5	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.96		1526				2160	1609		0		0	0	82	90	73				200	180			0			17.9	23																																														27226
2000	5	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.5		1523				2030	1534		0		0	0	83	90	76				200	190			0			19.9	23																																														27226
2000	5	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.5		1504				4240	1610		0		0	0	82	89	75				200	180			0			17	21																																														27226
2000	5	27	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.07		1548				3980	1521		0		0	0	83	91	75				190	210			0			17.9	23																																														27226
2000	5	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.05		1601				5850	1608		0.79		0	0	82	92	71				10	290			0			23	31.1			1		1									1			1																													27226
2000	5	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.83		1648				4260	1337		0		0	0	79	90	67				10	340			0			17	23																																														27226
2000	5	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82		1703				4190	1702		0		0	0	76	88	63				170	160			0			14.1	16.1																																														27226
2000	5	31	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.28		857				4220	850		0		0	0	78	87	68				120	140			0			17.9	21.9																																														27226
2000	6	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.37		1219				3680	902		0		0	0	77	88	65				170	150			0			15	17.9																																														27226
2000	6	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47		1538				3830	1236		0		0	0	79	92	66				190	140			0			15	19.9			1	1										1																																27226
2000	6	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82		1508				4660	1508		0		0	0	82	93	71				180	180			0			15	17			1											1																																27226
2000	6	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71		1320				3350	1542		0		0	0	81	91	70				190	210			0			17.9	23																																														27226
2000	6	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59		1223				4480	222		0.45		0	0	79	89	69				300	280			0			19.9	25.9			1		1									1			1																													27226
2000	6	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.5		2310				5480	733		0		0	0	77	87	67				20	20			0			16.1	21																	1																													27226
2000	6	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71		736				4010	1200		0		0	0	74	86	61				50	40			0			16.1	17.9																																														27226
2000	6	8	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.93		1502				3300	1501		0		0	0	74	89	58				170	170			0			16.1	19.9			1											1																																27226
2000	6	9	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.28		1401				3100	1019		0		0	0	81	91	70				160	130			0			17.9	23.9			1	1										1																																27226
2000	6	10	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.93		1617				3110	1521		0		0	0	80	90	69				160	180			0			17	23			1	1										1																																27226
2000	6	11	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.04		1716				2790	1721		0		0	0	79	91	67				200	190			0			15	17.9																																														27226
2000	6	12	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.36		1446				2090	1443		0		0	0	80	91	68				140	150			0			15	17																																														27226
2000	6	13	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.38		1230				2950	1228		0		0	0	82	90	73				180	190			0			21	25.1																																														27226
2000	6	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.26		1533				3100	1532		0		0	0	82	92	71				190	200			0			17	21.9																																														27226
2000	6	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82		1448				2800	1439		0.63		0	0	79	85	73				210	190			0			17	21.9			1											1			1																													27226
2000	6	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.93		1546				2830	1550		0.16		0	0	80	88	71				230	240			0			23	25.9			1		1									1			1																													27226
2000	6	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59		1257				3450	1228		0.21		0	0	78	83	72				150	220			0			17.9	21.9			1		1									1			1																													27226
2000	6	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7		1246				2740	1245		0.43		0	0	80	87	72				330	320			0			17.9	21.9			1		1									1			1																													27226
2000	6	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7		1532				4290	1532		0		0	0	82	91	73				190	200			0			16.1	19.9			1											1			1																													27226
2000	6	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.49		1426				5890	1425		0		0	0	82	91	72				200	210			0			16.1	21																																														27226
2000	6	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.26		1607				3470	1606		0		0	0	82	90	73				220	220			0			16.1	19.9																																														27226
2000	6	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.04		1527				6010	1216		0		0	0	84	93	75				350	270			0			13	16.1																																														27226
2000	6	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8		1147				5070	1506		0		0	0	82	93	71				350	300			0			13	16.1																																														27226
2000	6	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7		1349				4750	1348		0		0	0	84	95	72				130	120			0			19.9	25.1					1												1																													27226
2000	6	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.93		2058				4090	2121		0.2		0	0	82	92	71				50	110			0			21	23.9			1		1									1			1																													27226
2000	6	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8		730				3550	729		0.41		0	0	75	80	70				180	170			0			21	23.9			1		1									1			1																													27226
2000	6	27	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.37		1716				3650	1714		0		0	0	80	88	71				180	180			0			14.1	16.1					1												1																													27226
2000	6	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.37		1457				4720	1049		0.37		0	0	79	86	72				180	140			0			15	17			1											1			1																													27226
2000	6	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92		1243				5760	1242		0.35		0	0	80	87	73				300	300			0			15	19.9			1	1	1									1			1																													27226
2000	6	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25		1819				4260	1631		0		0	0	80	89	71				200	210			0			11	13			1											1																																27226
2000	7	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8		1836				4490	1240		0		0	0	82	91	73				240	30			0			13	17.9			1											1																																27226
2000	7	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82		1647				4090	1647		0		0	0	82	92	72				210	200			0			15	17			1							1				1																																27226
2000	7	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.14		1202				2780	1201		0		0	0	81	91	71				150	120			0			15	17.9			1							1				1																																27226
2000	7	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25		1709				2830	1708		0		0	0	81	92	69				200	200			0			14.1	16.1			1											1																																27226
2000	7	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7		1740				2880	1250		0		0	0	82	94	69				210	120			0			13	16.1			1											1																																27226
2000	7	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59		1739				2220	1425		0		0	0	85	98	71				230	310			0			14.1	17.9																																														27226
2000	7	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82		1713				2540	1713		0		0	0	87	100	73				360	340			0			23	28					1					1																																				27226
2000	7	8	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8		1541				2980	1540		0		0	0	87	100	73				30	40			0			28	36					1												1																													27226
2000	7	9	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.37		1236				2070	1236		0		0	0	88	96	79				130	130			0			17.9	25.1			1		1									1			1																													27226
2000	7	10	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59		1709				1650	1550		0		0	0	87	97	76				210	220			0			15	17.9			1											1																																27226
2000	7	11	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.37		1548				2080	1547		0.59		0	0	87	97	76				310	320			0			31.1	44.1			1		1									1			1																													27226
2000	7	12	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.61		1643				2180	1705		0		0	0	86	97	75				220	230			0			15	17																																														27226
2000	7	13	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.04		1713				2600	1713		0		0	0	88	99	77				210	210			0			17.9	21.9																																														27226
2000	7	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.49		1629				2740	1448		0		0	0	88	99	76				210	320			0			17.9	23					1												1																													27226
2000	7	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.16		1523				1860	1505		0		0	0	88	101	74				230	230			0			16.1	21																																														27226
2000	7	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.37		1550				1430	1550		0.92		0	0	89	102	75				10	360			0			33.1	46.1			1		1								1	1			1																													27226
2000	7	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25		1733				1580	1728		0		0	0	86	97	75				270	280			0			17.9	23.9			1		1					1				1			1																													27226
2000	7	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.37		1445				1490	1445		0		0	0	86	99	72				260	260			0			15	17.9																																														27226
2000	7	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59		1626				2450	1620		0		0	0	88	98	78				230	240			0			14.1	17																																														27226
2000	7	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71		1557				2540	1602		0		0	0	90	101	78				210	210			0			17.9	21					1																																									27226
2000	7	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8		1323				2750	1306		0.62		0	0	84	97	71				60	80			0			25.9	34			1		1									1			1																													27226
2000	7	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.26		1409				3080	1914		0.46		0	0	82	93	71				110	290			0			19.9	29.1			1		1					1				1			1																													27226
2000	7	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47		2257				1940	1243		0		0	0	80	88	71				20	260			0			10.1	14.1																	1																													27226
2000	7	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.14						1400			0		0	0		92	70				330	340			0			11	16.1			1											1																																27226
2000	7	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						1640			0		0	0		94	69				220	240			0			11	14.1																																														27226
2000	7	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						2520			0		0	0		92	73				180	180			0			15	17.9			1		1					1				1																																27226
2000	7	27	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47		1627				2750	1626		0		0	0	81	92	69				210	220			0			15	17.9										1																																				27226
2000	7	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58		1622				2270	1621		0		0	0	82	94	69				210	210			0			14.1	16.1																																														27226
2000	7	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.93		1612				1940	1441		0		0	0	85	95	74				190	190			0			16.1	21																																														27226
2000	7	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.38		1630				1600	1053		0		0	0	83	91	75				200	280			0			17	23.9					1												1																													27226
2000	7	31	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03		1607				1480	1607		1.31		0	0	81	89	72				210	200			0			21	25.9			1	1	1									1			1																													27226
2000	8	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58		1411				2420	1410		1.64		0	0	79	84	73				190	190			0			15	17.9			1		1									1			1																													27226
2000	8	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8		1706				3280	1705		0		0	0	80	85	74				360	10			0			16.1	19.9					1												1																													27226
2000	8	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.24		1227				3200	1214		0.21		0	0	80	87	73				100	150			0			23	29.1			1		1									1			1																													27226
2000	8	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.36		1651				4020	1650		0		0	0	82	90	73				210	210			0			13	15																																														27226
2000	8	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47		1639				3280	1638		0		0	0	85	95	74				200	200			0			15	17																																														27226
2000	8	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.37		1318				1890	1736		0		0	0	85	92	77				180	180			0			14.1	16.1																																														27226
2000	8	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.37		1714				1370	1732		0		0	0	84	93	75				160	140			0			15	17					1					1							1																													27226
2000	8	8	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.04		1626				1930	1625		0		0	0	84	92	76				210	210			0			14.1	16.1					1																																									27226
2000	8	9	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7		1519				2390	1523		0		0	0	84	94	74				220	210			0			19.9	23					1					1																																				27226
2000	8	10	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59		1531				2430	1532		1.49		0	0	83	94	71				10	20			0			36	40.9			1		1									1			1																													27226
2000	8	11	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03		2357				3350	11		0		0	0	79	88	70				20	20			0			17	19.9			1											1																																27226
2000	8	12	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59		1144				3640	1258		0		0	0	82	92	71				30	360			0			14.1	16.1			1											1																																27226
