1												
1												
1												
Year	Mnth	Day	LATITUDE	LONGITUDE	ELEVATION	prcp(mm/day)	GWD	SNOW	SNWD	tmax(C)_daymet	tmin(C)_daymet	TOBS
1981	6	24	0	0	0	0.02		0	0	87	72	72
1981	6	25	0	0	0	0.22		0	0	86	71	72
1981	6	26	0	0	0	0.08		0	0	89	72	73
1981	6	27	0	0	0	0.11		0	0	92	68	68
1981	6	28	0	0	0	0		0	0	92	68	71
1981	6	29	0	0	0	0.07		0	0	92	71	73
1981	6	30	0	0	0	0		0	0	88	67	67
1981	7	1	0	0	0	0		0	0	88	67	71
1981	7	2	0	0	0	0.14		0	0	84	69	69
1981	7	3	0	0	0	0.11		0	0	80	69	71
1981	7	4	0	0	0	0.28		0	0	81	71	74
1981	7	5	0	0	0	0		0	0	88	73	77
1981	7	6	0	0	0	0.13		0	0	88	75	77
1981	7	7	0	0	0	0		0	0	89	73	73
1981	7	8	0	0	0	0		0	0	91	73	73
1981	7	9	0	0	0	0.36		0	0	95	73	75
1981	7	10	0	0	0	0.18		0	0	96	73	75
1981	7	11	0	0	0	0.51		0	0	93	71	72
1981	7	12	0	0	0	0		0	0	90	72	74
1981	7	13	0	0	0	0		0	0	91	74	76
1981	7	14	0	0	0	0		0	0	95	75	78
1981	7	15	0	0	0	0		0	0	95	78	79
1981	7	16	0	0	0	0		0	0	96	79	79
1981	7	17	0	0	0	0		0	0	96	79	79
1981	7	18	0	0	0	0		0	0	96	79	79
1981	7	19	0	0	0	0		0	0	99	79	79
1981	7	20	0	0	0	0.24		0	0	95	76	78
1981	7	21	0	0	0	1.7		0	0	93	73	78
1981	7	22	0	0	0	0		0	0	92	75	75
1981	7	23	0	0	0	0		0	0	95	75	76
1981	7	24	0	0	0	0		0	0	96	75	76
1981	7	25	0	0	0	0		0	0	94	76	79
1981	7	26	0	0	0	0.05		0	0	90	73	74
1981	7	27	0	0	0	0.35		0	0	91	73	74
1981	7	28	0	0	0	0		0	0	92	74	77
1981	7	29	0	0	0	0.15		0	0	91	76	76
1981	7	30	0	0	0	0		0	0	93	76	76
1981	7	31	0	0	0	0.13		0	0	91	74	74
1981	8	1	0	0	0	0		0	0	90	73	73
1981	8	2	0	0	0	1.31		0	0	89	72	74
1981	8	3	0	0	0	0		0	0	88	73	73
1981	8	4	0	0	0	0		0	0	88	73	73
1981	8	5	0	0	0	1.46		0	0	90	71	74
1981	8	6	0	0	0	0.02		0	0	87	74	74
1981	8	7	0	0	0	0.68		0	0	90	74	75
1981	8	8	0	0	0	0.23		0	0	89	75	75
1981	8	9	0	0	0	0		0	0	86	75	83
1981	8	10	0	0	0	0		0	0	90	77	78
1981	8	11	0	0	0	0		0	0	90	72	72
1981	8	12	0	0	0	0		0	0	94	72	74
1981	8	13	0	0	0	0		0	0	93	74	75
1981	8	14	0	0	0	0.27		0	0	93	73	73
1981	8	15	0	0	0	0		0	0	93	73	75
1981	8	16	0	0	0	0		0	0	95	75	84
1981	8	17	0	0	0	1.04		0	0	95	74	74
1981	8	18	0	0	0	0.64		0	0	96	73	76
1981	8	19	0	0	0	0.45		0	0	93	73	73
1981	8	20	0	0	0	0.6		0	0	91	73	75
1981	8	21	0	0	0	0		0	0	87	73	73
1981	8	22	0	0	0	0		0	0	88	73	73
1981	8	23	0	0	0	0		0	0	85	71	72
1981	8	24	0	0	0	0.87		0	0	91	70	70
1981	8	25	0	0	0	0		0	0	90	69	69
1981	8	26	0	0	0	0		0	0	91	68	70
1981	8	27	0	0	0	0		0	0	89	69	71
1981	8	28	0	0	0	0		0	0	85	71	71
1981	8	29	0	0	0	0		0	0	89	70	74
1981	8	30	0	0	0	0		0	0	86	74	77
1981	8	31	0	0	0	1.02		0	0	85	74	75
1981	9	1	0	0	0	0.29		0	0	89	72	72
1981	9	2	0	0	0	0		0	0	89	72	75
1981	9	3	0	0	0	0.35		0	0	88	71	71
1981	9	4	0	0	0	0.16		0	0	88	70	70
1981	9	5	0	0	0	0		0	0	89	70	73
1981	9	6	0	0	0	0		0	0	91	73	73
1981	9	7	0	0	0	0		0	0	87	72	73
1981	9	8	0	0	0	0.14		0	0	90	72	72
1981	9	9	0	0	0	0		0	0	91	71	72
1981	9	10	0	0	0	0		0	0	86	59	59
1981	9	11	0	0	0	0		0	0	87	59	62
1981	9	12	0	0	0	0		0	0	92	62	68
1981	9	13	0	0	0	0		0	0	93	68	70
1981	9	14	0	0	0	0		0	0	92	69	70
1981	9	15	0	0	0	0		0	0	90	68	72
1981	9	16	0	0	0	0.73		0	0	88	71	72
1981	9	17	0	0	0	0		0	0	87	64	64
1981	9	18	0	0	0	0		0	0	81	54	54
1981	9	19	0	0	0	0		0	0	76	47	49
1981	9	20	0	0	0	0		0	0	76	48	59
1981	9	21	0	0	0	0		0	0	80	53	53
1981	9	22	0	0	0	0		0	0	84	53	55
1981	9	23	0	0	0	0		0	0	87	55	58
1981	9	24	0	0	0	0		0	0	91	58	62
1981	9	25	0	0	0	0		0	0	91	62	65
1981	9	26	0	0	0	0		0	0	80	61	63
1981	9	27	0	0	0	0		0	0	89	61	72
1981	9	28	0	0	0	0		0	0	91	64	64
1981	9	29	0	0	0	0		0	0	92	63	63
1981	9	30	0	0	0	0		0	0	93	61	62
1981	10	1	0	0	0	0		0	0	90	62	64
1981	10	2	0	0	0	0.1		0	0	90	64	71
1981	10	3	0	0	0	0		0	0	86	48	49
1981	10	4	0	0	0	0		0	0	81	48	50
1981	10	5	0	0	0	0		0	0	86	49	63
1981	10	6	0	0	0	0		0	0	86	63	64
1981	10	7	0	0	0	0		0	0	90	64	71
1981	10	8	0	0	0	0		0	0	83	63	63
1981	10	9	0	0	0	0		0	0	78	62	62
1981	10	10	0	0	0	0		0	0	85	62	70
1981	10	11	0	0	0	0.04		0	0	89	70	71
1981	10	12	0	0	0	0		0	0	80	66	66
1981	10	13	0	0	0	0		0	0	79	62	62
1981	10	14	0	0	0	0		0	0	80	55	55
1981	10	15	0	0	0	0		0	0	80	55	61
1981	10	16	0	0	0	0		0	0	80	56	57
1981	10	17	0	0	0	0		0	0	85	56	60
1981	10	18	0	0	0	0		0	0	85	60	65
1981	10	19	0	0	0	0.19		0	0	83	44	45
1981	10	20	0	0	0	0		0	0	69	39	39
1981	10	21	0	0	0	0		0	0	74	39	51
1981	10	22	0	0	0	0		0	0	79	51	61
1981	10	23	0	0	0	0.13		0	0	66	61	66
1981	10	24	0	0	0	0		0	0	69	48	48
1981	10	25	0	0	0	0.11		0	0	56	46	56
1981	10	26	0	0	0	0.99		0	0	68	56	67
1981	10	27	0	0	0	0.07		0	0	76	48	52
1981	10	28	0	0	0	0		0	0	67	44	46
1981	10	29	0	0	0	0		0	0	75	45	50
1981	10	30	0	0	0	0		0	0	80	50	58
1981	10	31	0	0	0	0		0	0	82	58	59
1981	11	1	0	0	0	0		0	0	75	57	59
1981	11	2	0	0	0	0		0	0	73	59	62
1981	11	3	0	0	0	0		0	0	76	58	61
1981	11	4	0	0	0	0		0	0	79	61	65
1981	11	5	0	0	0	0		0	0	80	61	61
1981	11	6	0	0	0	0		0	0	82	56	57
1981	11	7	0	0	0	0		0	0	77	41	42
1981	11	8	0	0	0	0		0	0	72	42	43
1981	11	9	0	0	0	0		0	0	75	43	58
1981	11	10	0	0	0	0.36		0	0	67	57	60
1981	11	11	0	0	0	0		0	0	66	48	48
1981	11	12	0	0	0	0		0	0	72	38	38
1981	11	13	0	0	0	0		0	0	71	38	50
1981	11	14	0	0	0	0		0	0	69	37	38
1981	11	15	0	0	0	0		0	0	70	36	36
1981	11	16	0	0	0	0		0	0	73	35	53
1981	11	17	0	0	0	0		0	0	74	44	44
1981	11	18	0	0	0	0		0	0	76	44	45
1981	11	19	0	0	0	0		0	0	74	45	64
1981	11	20	0	0	0	0		0	0	79	47	47
1981	11	21	0	0	0	0		0	0	60	28	28
1981	11	22	0	0	0	0		0	0	60	28	35
1981	11	23	0	0	0	0		0	0	66	35	43
1981	11	24	0	0	0	0.31		0	0	74	43	60
1981	11	25	0	0	0	0		0	0	71	40	40
1981	11	26	0	0	0	0		0	0	71	40	67
1981	11	27	0	0	0	0		0	0	78	58	61
1981	11	28	0	0	0	0		0	0	82	60	66
1981	11	29	0	0	0	0		0	0	76	53	54
1981	11	30	0	0	0	0		0	0	76	51	66
1981	12	1	0	0	0	0.77		0	0	80	60	60
1981	12	2	0	0	0	0		0	0	72	41	41
1981	12	3	0	0	0	0		0	0	62	36	37
1981	12	4	0	0	0	0		0	0	70	37	53
1981	12	5	0	0	0	0		0	0	62	32	33
1981	12	6	0	0	0	0		0	0	61	33	38
1981	12	7	0	0	0	0		0	0	56	37	37
1981	12	8	0	0	0	0		0	0	72	37	52
1981	12	9	0	0	0	0		0	0	77	43	43
1981	12	10	0	0	0	0		0	0	64	34	34
1981	12	11	0	0	0	0		0	0	55	30	30
1981	12	12	0	0	0	0.17		0	0	59	30	42
1981	12	13	0	0	0	1.32		0	0	47	40	47
1981	12	14	0	0	0	0.26		0	0	60	46	60
1981	12	15	0	0	0	0.56		0	0	64	44	45
1981	12	16	0	0	0	0		0	0	55	33	33
1981	12	17	0	0	0	0.02		0	0	59	33	53
1981	12	18	0	0	0	0.35		0	0	74	34	34
1981	12	19	0	0	0	0		0	0	43	20	20
1981	12	20	0	0	0	0		0	0	39	19	22
1981	12	21	0	0	0	0		0	0	45	22	40
1981	12	22	0	0	0	0		0	0	64	40	60
1981	12	23	0	0	0	0		0	0	76	60	67
1981	12	24	0	0	0	0		0	0	68	45	45
1981	12	25	0	0	0	0.24		0	0	48	43	44
1981	12	26	0	0	0	0		0	0	53	44	53
1981	12	27	0	0	0	0.74		0	0	65	53	54
1981	12	28	0	0	0	0		0	0	68	46	58
1981	12	29	0	0	0	0.32		0	0	72	56	56
1981	12	30	0	0	0	0.08		0	0	56	44	44
1981	12	31	0	0	0	0.98		0	0	56	44	50
1982	1	1	0	0	0	0.65		0	70	50	57	0
1982	1	2	0	0	0	0.13		0	62	53	55	0
1982	1	3	0	0	0	0.55		0	73	55	73	0
1982	1	4	0	0	0	0.22		0	80	59	59	0
1982	1	5	0	0	0	0		0	63	33	33	0
1982	1	6	0	0	0	0		0	62	32	51	0
1982	1	7	0	0	0	0		0	73	51	64	0
1982	1	8	0	0	0	0.08		0	77	42	42	0
1982	1	9	0	0	0	0		0	51	29	29	0
1982	1	10	0	0	0	0		0	51	29	33	0
1982	1	11	0	0	0	0		0	43	9	9	0
1982	1	12	0	0	0	0		0	31	9	25	0
1982	1	13	0	0	0	1.31		0	46	25	39	0
1982	1	14	0	0	0	0.66		0	40	28	28	0
1982	1	15	0	0	0	0		0	39	23	24	0
1982	1	16	0	0	0	0		0	56	24	51	0
1982	1	17	0	0	0	0.14		0	62	23	23	0
1982	1	18	0	0	0	0		0	50	23	40	0
1982	1	19	0	0	0	0		0	67	39	65	0
1982	1	20	0	0	0	0		0	76	63	63	0
1982	1	21	0	0	0	0		0	78	60	60	0
1982	1	22	0	0	0	0		0	75	57	62	0
1982	1	23	0	0	0	0		0	78	62	69	0
1982	1	24	0	0	0	0.49		0	69	33	33	0
1982	1	25	0	0	0	0		0	59	33	34	0
1982	1	26	0	0	0	0		0	68	34	39	0
1982	1	27	0	0	0	0		0	52	28	30	0
1982	1	28	0	0	0	0		0	57	30	45	0
1982	1	29	0	0	0	0.07		0	66	44	55	0
1982	1	30	0	0	0	0		0	69	54	59	0
1982	1	31	0	0	0	0.23		70	55	55	0	0
1982	2	1	0	0	0	0.08		0	0	63	34	34
1982	2	2	0	0	0	0.66		0	0	58	34	54
1982	2	3	0	0	0	3.18		0	0	56	51	56
1982	2	4	0	0	0	0		0	0	68	42	44
1982	2	5	0	0	0	0		0	0	59	43	47
1982	2	6	0	0	0	0		0	0	67	47	51
1982	2	7	0	0	0	0		0	0	53	29	30
1982	2	8	0	0	0	0		0	0	57	30	48
1982	2	9	0	0	0	0.22		0	0	70	47	66
1982	2	10	0	0	0	0.25		0	0	74	34	34
1982	2	11	0	0	0	0.05		0	0	57	34	43
1982	2	12	0	0	0	0		0	0	65	43	51
1982	2	13	0	0	0	1.22		0	0	60	41	41
1982	2	14	0	0	0	0		0	0	51	32	37
1982	2	15	0	0	0	1.61		0	0	66	37	61
1982	2	16	0	0	0	0.11		0	0	68	60	66
1982	2	17	0	0	0	0.67		0	0	74	55	55
1982	2	18	0	0	0	0		0	0	74	48	49
1982	2	19	0	0	0	0		0	0	78	48	52
1982	2	20	0	0	0	0		0	0	73	43	43
1982	2	21	0	0	0	0		0	0	73	43	53
1982	2	22	0	0	0	0		0	0	74	43	44
1982	2	23	0	0	0	0		0	0	72	40	40
1982	2	24	0	0	0	0		0	0	77	40	50
1982	2	25	0	0	0	0		0	0	77	50	53
1982	2	26	0	0	0	0		0	0	73	52	53
1982	2	27	0	0	0	1.15		0	0	60	46	47
1982	2	28	0	0	0	0		0	0	51	44	45
1982	3	1	0	0	0	0		0	0	51	44	47
1982	3	2	0	0	0	0		0	0	61	36	37
1982	3	3	0	0	0	0		0	0	66	37	44
1982	3	4	0	0	0	0		0	0	70	44	50
1982	3	5	0	0	0	0		0	0	78	50	59
1982	3	6	0	0	0	3.32		0	0	77	58	60
1982	3	7	0	0	0	1.6		0	0	72	38	38
1982	3	8	0	0	0	0		0	0	56	30	30
1982	3	9	0	0	0	0		0	0	62	30	36
1982	3	10	0	0	0	0		0	0	69	36	49
1982	3	11	0	0	0	0		0	0	73	49	59
1982	3	12	0	0	0	0		0	0	75	58	59
1982	3	13	0	0	0	0		0	0	77	59	68
1982	3	14	0	0	0	0		0	0	82	61	65
1982	3	15	0	0	0	0		0	0	80	65	70
1982	3	16	0	0	0	0		0	0	82	70	71
1982	3	17	0	0	0	0		0	0	82	71	72
1982	3	18	0	0	0	0		0	0	84	72	73
1982	3	19	0	0	0	0		0	0	86	68	70
1982	3	20	0	0	0	0		0	0	83	64	64
1982	3	21	0	0	0	0		0	0	84	62	68
1982	3	22	0	0	0	0		0	0	84	61	62
1982	3	23	0	0	0	2.35		0	0	62	48	51
1982	3	24	0	0	0	0.14		0	0	72	51	63
1982	3	25	0	0	0	0.1		0	0	73	60	60
1982	3	26	0	0	0	0		0	0	78	46	46
1982	3	27	0	0	0	0		0	0	64	46	46
1982	3	28	0	0	0	0.05		0	0	53	43	49
1982	3	29	0	0	0	0		0	0	57	46	49
1982	3	30	0	0	0	0		0	0	72	49	64
1982	3	31	0	0	0	0.55		0	0	75	64	64
1982	4	1	0	0	0	0		0	0	77	63	67
1982	4	2	0	0	0	0		0	0	80	65	65
1982	4	3	0	0	0	0.06		0	0	79	65	71
1982	4	4	0	0	0	0		0	0	79	50	60
1982	4	5	0	0	0	0		0	0	75	60	71
1982	4	6	0	0	0	0		0	0	80	49	49
1982	4	7	0	0	0	0		0	0	66	40	41
1982	4	8	0	0	0	0		0	0	70	41	61
1982	4	9	0	0	0	0.17		0	0	77	55	55
1982	4	10	0	0	0	0.18		0	0	75	49	50
1982	4	11	0	0	0	0		0	0	64	44	51
1982	4	12	0	0	0	0		0	0	73	43	47
1982	4	13	0	0	0	0		0	0	74	47	56
1982	4	14	0	0	0	0		0	0	79	56	68
1982	4	15	0	0	0	0		0	0	80	67	70
1982	4	16	0	0	0	0		0	0	84	67	69
1982	4	17	0	0	0	0		0	0	83	69	73
1982	4	18	0	0	0	0.02		0	0	81	62	65
1982	4	19	0	0	0	0		0	0	82	63	67
1982	4	20	0	0	0	0		0	0	80	60	60
1982	4	21	0	0	0	0.71		0	0	81	62	64
1982	4	22	0	0	0	0		0	0	75	56	56
1982	4	23	0	0	0	0.05		0	0	68	54	55
1982	4	24	0	0	0	0		0	0	74	50	52
1982	4	25	0	0	0	1.24		0	0	73	52	69
1982	4	26	0	0	0	0		0	0	80	69	69
1982	4	27	0	0	0	0		0	0	80	58	58
1982	4	28	0	0	0	0		0	0	76	57	57
1982	4	29	0	0	0	0		0	0	80	56	56
1982	4	30	0	0	0	0		0	0	78	56	61
1982	5	1	0	0	0	0		0	0	79	58	59
1982	5	2	0	0	0	0		0	0	79	59	66
1982	5	3	0	0	0	0		0	0	81	58	58
1982	5	4	0	0	0	0		0	0	85	58	61
1982	5	5	0	0	0	0		0	0	88	56	57
1982	5	6	0	0	0	0		0	0	88	57	63
1982	5	7	0	0	0	0		0	0	82	63	69
1982	5	8	0	0	0	1.16		0	0	76	58	58
1982	5	9	0	0	0	0		0	0	75	52	65
1982	5	10	0	0	0	0		0	0	82	57	58
1982	5	11	0	0	0	0		0	0	82	57	60
1982	5	12	0	0	0	0		0	0	84	59	61
1982	5	13	0	0	0	0		0	0	86	61	65
1982	5	14	0	0	0	0		0	0	82	61	62
1982	5	15	0	0	0	0		0	0	82	62	65
1982	5	16	0	0	0	0		0	0	86	60	73
1982	5	17	0	0	0	0		0	0	87	61	61
1982	5	18	0	0	0	0		0	0	89	61	64
1982	5	19	0	0	0	0		0	0	89	63	64
1982	5	20	0	0	0	0		0	0	86	64	64
1982	5	21	0	0	0	0.1		0	0	86	64	64
1982	5	22	0	0	0	0		0	0	89	64	68
1982	5	23	0	0	0	0		0	0	90	67	75
1982	5	24	0	0	0	0.15		0	0	87	66	66
1982	5	25	0	0	0	0.29		0	0	86	66	70
1982	5	26	0	0	0	0		0	0	83	68	68
1982	5	27	0	0	0	0		0	0	88	68	71
1982	5	28	0	0	0	0		0	0	91	71	72
1982	5	29	0	0	0	0		0	0	94	71	71
1982	5	30	0	0	0	0		0	0	93	71	77
1982	5	31	0	0	0	0		0	0	90	74	76
1982	6	1	0	0	0	0.63		0	0	85	70	70
1982	6	2	0	0	0	0		0	0	91	70	70
1982	6	3	0	0	0	0		0	0	92	70	73
1982	6	4	0	0	0	0		0	0	90	72	72
1982	6	5	0	0	0	0.59		0	0	91	71	72
1982	6	6	0	0	0	0		0	0	89	64	65
1982	6	7	0	0	0	0		0	0	91	63	63
1982	6	8	0	0	0	0		0	0	93	61	64
1982	6	9	0	0	0	0		0	0	96	64	70
1982	6	10	0	0	0	0		0	0	95	70	78
1982	6	11	0	0	0	0		0	0	91	73	73
1982	6	12	0	0	0	0.02		0	0	94	73	73
1982	6	13	0	0	0	0.11		0	0	91	72	82
1982	6	14	0	0	0	0.81		0	0	90	67	68
1982	6	15	0	0	0	0.02		0	0	92	68	75
1982	6	16	0	0	0	0		0	0	90	71	71
1982	6	17	0	0	0	0		0	0	90	71	74
1982	6	18	0	0	0	0.02		0	0	87	67	67
1982	6	19	0	0	0	0		0	0	93	67	74
1982	6	20	0	0	0	0		0	0	94	72	72
1982	6	21	0	0	0	1.41		0	0	96	71	72
1982	6	22	0	0	0	0.02		0	0	89	72	73
1982	6	23	0	0	0	0		0	0	90	73	74
1982	6	24	0	0	0	0		0	0	92	73	74
1982	6	25	0	0	0	0.08		0	0	91	72	72
1982	6	26	0	0	0	1.01		0	0	86	71	71
1982	6	27	0	0	0	1.13		0	0	84	71	72
1982	6	28	0	0	0	1.27		0	0	79	71	73
1982	6	29	0	0	0	0.18		0	0	87	73	78
1982	6	30	0	0	0	0.19		0	0	87	71	71
1982	7	1	0	0	0	0		0	0	90	71	73
1982	7	2	0	0	0	0		0	0	92	72	74
1982	7	3	0	0	0	0.06		0	0	94	74	75
1982	7	4	0	0	0	0		0	0	94	75	77
1982	7	5	0	0	0	0.45		0	0	96	70	74
1982	7	6	0	0	0	1.65		0	0	93	70	70
1982	7	7	0	0	0	0.28		0	0	92	70	71
1982	7	8	0	0	0	0.06		0	0	92	71	73
1982	7	9	0	0	0	0.11		0	0	90	73	73
1982	7	10	0	0	0	0.27		0	0	89	73	73
1982	7	11	0	0	0	0		0	0	88	73	76
1982	7	12	0	0	0	0		0	0	0	0	0
1982	7	13	0	0	0	0		0	0	0	0	0
1982	7	14	0	0	0	0		0	0	0	0	0
1982	7	15	0	0	0	0		0	0	0	0	0
1982	7	16	0	0	0	0		0	0	0	0	0
1982	7	17	0	0	0	0		0	0	0	0	0
1982	7	18	0	0	0	1.1		0	0	92	70	77
1982	7	19	0	0	0	0		0	0	0	0	0
1982	7	20	0	0	0	0		0	0	0	0	0
1982	7	21	0	0	0	0.88		0	0	91	72	74
1982	7	22	0	0	0	0		0	0	92	74	74
1982	7	23	0	0	0	0		0	0	89	73	74
1982	7	24	0	0	0	1.55		0	0	88	72	74
1982	7	25	0	0	0	0.02		0	0	85	73	73
1982	7	26	0	0	0	0.06		0	0	88	73	73
1982	7	27	0	0	0	0.26		0	0	92	72	73
1982	7	28	0	0	0	0		0	0	93	73	77
1982	7	29	0	0	0	1.38		0	0	93	71	75
1982	7	30	0	0	0	0.22		0	0	90	74	76
1982	7	31	0	0	0	0.42		0	0	79	74	78
1982	8	1	0	0	0	0.3		0	0	81	74	75
1982	8	2	0	0	0	0.73		0	0	86	72	73
1982	8	3	0	0	0	0.07		0	0	88	72	75
1982	8	4	0	0	0	0		0	0	92	71	71
1982	8	5	0	0	0	0		0	0	92	70	74
1982	8	6	0	0	0	0		0	0	93	72	72
1982	8	7	0	0	0	0		0	0	82	71	71
1982	8	8	0	0	0	0.07		0	0	87	71	72
1982	8	9	0	0	0	0.02		0	0	90	72	73
1982	8	10	0	0	0	0.02		0	0	92	72	74
1982	8	11	0	0	0	0.2		0	0	90	73	73
1982	8	12	0	0	0	0.19		0	0	86	72	72
1982	8	13	0	0	0	0		0	0	90	72	73
1982	8	14	0	0	0	0.27		0	0	92	73	77
1982	8	15	0	0	0	0		0	0	90	72	81
1982	8	16	0	0	0	0		0	0	92	75	75
1982	8	17	0	0	0	1.59		0	0	86	71	72
1982	8	18	0	0	0	0.07		0	0	91	71	73
1982	8	19	0	0	0	0.38		0	0	91	71	71
1982	8	20	0	0	0	0		0	0	90	70	71
1982	8	21	0	0	0	0.06		0	0	89	70	73
1982	8	22	0	0	0	0		0	0	0	0	0
1982	8	23	0	0	0	0		0	0	92	73	75
1982	8	24	0	0	0	0		0	0	93	74	75
1982	8	25	0	0	0	0		0	0	93	75	78
1982	8	26	0	0	0	0		0	0	94	75	75
1982	8	27	0	0	0	0		0	0	97	75	76
1982	8	28	0	0	0	0		0	0	95	74	75
1982	8	29	0	0	0	0		0	0	97	73	74
1982	8	30	0	0	0	0		0	0	97	74	77
1982	8	31	0	0	0	0.02		0	0	84	71	72
1982	9	1	0	0	0	0		0	0	90	70	70
1982	9	2	0	0	0	0		0	0	92	69	71
1982	9	3	0	0	0	0		0	0	94	71	74
1982	9	4	0	0	0	0.01		0	0	93	70	70
1982	9	5	0	0	0	0		0	0	90	67	72
1982	9	6	0	0	0	0		0	0	86	70	71
1982	9	7	0	0	0	0		0	0	86	69	69
1982	9	8	0	0	0	0		0	0	85	68	71
1982	9	9	0	0	0	0		0	0	80	70	72
1982	9	10	0	0	0	0.11		0	0	79	71	73
1982	9	11	0	0	0	1.43		0	0	84	73	75
1982	9	12	0	0	0	0.02		0	0	89	74	81
1982	9	13	0	0	0	0		0	0	89	75	75
1982	9	14	0	0	0	0		0	0	90	72	72
1982	9	15	0	0	0	0		0	0	90	71	74
1982	9	16	0	0	0	0		0	0	94	73	73
1982	9	17	0	0	0	0.06		0	0	95	73	73
1982	9	18	0	0	0	0.05		0	0	94	70	70
1982	9	19	0	0	0	0		0	0	92	69	72
1982	9	20	0	0	0	0		0	0	91	71	72
1982	9	21	0	0	0	0.22		0	0	88	66	66
1982	9	22	0	0	0	0		0	0	82	52	52
1982	9	23	0	0	0	0		0	0	76	49	49
1982	9	24	0	0	0	0		0	0	80	48	49
1982	9	25	0	0	0	0		0	0	84	49	60
1982	9	26	0	0	0	0		0	0	81	56	66
1982	9	27	0	0	0	0		0	0	82	58	58
1982	9	28	0	0	0	0		0	0	83	57	58
1982	9	29	0	0	0	0		0	0	87	58	63
1982	9	30	0	0	0	0		0	0	87	62	63
1982	10	1	0	0	0	0		0	0	87	63	67
1982	10	2	0	0	0	0		0	0	89	65	65
1982	10	3	0	0	0	0		0	0	86	65	69
1982	10	4	0	0	0	0.52		0	0	78	65	69
1982	10	5	0	0	0	0		0	0	82	69	72
1982	10	6	0	0	0	0.35		0	0	82	72	74
1982	10	7	0	0	0	0.05		0	0	83	72	73
1982	10	8	0	0	0	0.38		0	0	86	72	73
1982	10	9	0	0	0	0		0	0	87	69	70
1982	10	10	0	0	0	0		0	0	87	70	75
1982	10	11	0	0	0	0		0	0	90	69	69
1982	10	12	0	0	0	0		0	0	90	68	69
1982	10	13	0	0	0	2.52		0	0	87	69	72
1982	10	14	0	0	0	0.23		0	0	80	58	58
1982	10	15	0	0	0	0		0	0	77	48	48
1982	10	16	0	0	0	0		0	0	76	48	54
1982	10	17	0	0	0	0		0	0	78	46	49
1982	10	18	0	0	0	0		0	0	74	49	57
1982	10	19	0	0	0	0		0	0	76	57	62
1982	10	20	0	0	0	0		0	0	78	62	67
1982	10	21	0	0	0	0		0	0	84	58	58
1982	10	22	0	0	0	0		0	0	80	51	51
1982	10	23	0	0	0	0		0	0	68	50	50
1982	10	24	0	0	0	0		0	0	72	44	49
1982	10	25	0	0	0	0		0	0	72	39	39
1982	10	26	0	0	0	0		0	0	72	38	40
1982	10	27	0	0	0	0		0	0	75	39	40
1982	10	28	0	0	0	0		0	0	78	40	51
1982	10	29	0	0	0	0		0	0	74	50	60
1982	10	30	0	0	0	0		0	0	77	59	63
1982	10	31	0	0	0	0.02		0	0	79	63	67
1982	11	1	0	0	0	0		0	0	80	60	61
1982	11	2	0	0	0	0		0	0	84	61	68
1982	11	3	0	0	0	0.94		0	0	85	66	68
1982	11	4	0	0	0	2.12		0	0	74	49	49
1982	11	5	0	0	0	0		0	0	59	35	35
1982	11	6	0	0	0	0		0	0	58	32	33
1982	11	7	0	0	0	0		0	0	63	33	51
1982	11	8	0	0	0	0		0	0	68	41	44
1982	11	9	0	0	0	0		0	0	75	44	51
1982	11	10	0	0	0	0		0	0	75	48	52
1982	11	11	0	0	0	0		0	0	77	50	54
1982	11	12	0	0	0	0.02		0	0	77	54	69
1982	11	13	0	0	0	0.15		0	0	78	41	41
1982	11	14	0	0	0	0		0	0	60	35	42
1982	11	15	0	0	0	0		0	0	66	41	42
1982	11	16	0	0	0	0		0	0	63	35	45
1982	11	17	0	0	0	0		0	0	71	45	57
1982	11	18	0	0	0	0.29		0	0	65	57	65
1982	11	19	0	0	0	0		0	0	79	65	69
1982	11	20	0	0	0	0		0	0	75	67	67
1982	11	21	0	0	0	0		0	0	71	66	68
1982	11	22	0	0	0	0.07		0	0	74	59	60
1982	11	23	0	0	0	0		0	0	78	60	65
1982	11	24	0	0	0	0		0	0	78	64	65
1982	11	25	0	0	0	0		0	0	65	42	50
1982	11	26	0	0	0	0		0	0	66	50	57
1982	11	27	0	0	0	0		0	0	70	57	66
1982	11	28	0	0	0	0		0	0	0	0	0
1982	11	29	0	0	0	0.18		0	0	76	55	56
1982	11	30	0	0	0	0		0	0	74	56	68
1982	12	1	0	0	0	0		0	0	0	0	0
1982	12	2	0	0	0	0		0	0	0	0	0
1982	12	3	0	0	0	0		0	0	0	0	0
1982	12	4	0	0	0	0		0	0	0	0	0
1982	12	5	0	0	0	0		0	0	0	0	0
1982	12	6	0	0	0	0		0	0	0	0	0
1982	12	7	0	0	0	0		0	0	0	0	0
1982	12	8	0	0	0	0		0	0	0	0	0
1982	12	9	0	0	0	0		0	0	0	0	0
1982	12	10	0	0	0	0		0	0	0	0	0
1982	12	11	0	0	0	0		0	0	0	0	0
1982	12	12	0	0	0	0		0	0	0	0	0
1982	12	13	0	0	0	0		0	0	0	0	0
1982	12	14	0	0	0	0		0	0	0	0	0
1982	12	15	0	0	0	0		0	0	0	0	0
1982	12	16	0	0	0	0		0	0	0	0	0
1982	12	17	0	0	0	0		0	0	0	0	0
1982	12	18	0	0	0	0		0	0	0	0	0
